Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Age,Location,RoadRail,Amenities,Garage,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Pool Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
851,907194160,20,RL,65.0,10739.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4,3,1,6,1259.0,1,0.0,172.0,1431.0,GasA,5,1,SBrkr,1444.0,0.0,0.0,1444.0,1,0,2,0,3,1,4,6,8,0,0,2,2002,2,2,577.0,3,3,Y,144.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2009,WD ,203000.0,20,3,0,0,1,12,12,9,4,0,0.0,0,6,1259.0
1833,533120030,60,RL,68.0,9572.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,1,6,482.0,1,0.0,971.0,1453.0,GasA,5,1,SBrkr,1453.0,1357.0,0.0,2810.0,0,0,2,1,4,1,4,9,8,1,5,2,1990,2,2,750.0,4,4,Y,500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2007,WD ,302000.0,31,4,0,0,1,12,15,16,4,5,0.0,2,6,482.0
76,531451110,120,RL,50.0,8012.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,4,543.0,4,119.0,261.0,923.0,GasA,3,1,SBrkr,923.0,0.0,0.0,923.0,0,0,2,0,2,1,3,5,8,1,3,2,1980,2,1,264.0,3,3,Y,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2010,WD ,143000.0,41,2,0,0,1,9,12,9,3,3,0.0,0,16,662.0
2151,907270040,60,RL,66.0,16226.0,Pave,0,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,281.0,1,0.0,747.0,1028.0,GasA,5,1,SBrkr,1210.0,1242.0,0.0,2452.0,0,0,2,1,4,1,4,9,8,1,3,4,1998,1,2,683.0,3,3,Y,208.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2007,WD ,267000.0,22,4,0,0,1,12,12,9,4,3,0.0,2,6,281.0
1880,534252070,90,RL,68.0,10899.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,1224.0,0.0,0.0,1224.0,0,0,2,0,2,2,3,8,8,0,0,5,1964,3,3,530.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2007,WD ,103000.0,57,1,0,0,1,9,0,9,6,0,0.0,0,0,0.0
2907,923203100,120,RM,32.0,4500.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,PConc,5,4,1,6,1201.0,1,0.0,36.0,1237.0,GasA,5,1,SBrkr,1337.0,0.0,0.0,1337.0,1,0,2,0,2,1,3,5,8,0,0,2,1998,1,2,405.0,3,3,Y,0.0,199.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2006,WD ,153500.0,23,3,0,0,1,12,20,9,3,0,0.0,0,6,1201.0
1831,532479120,85,RL,68.0,16647.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,4,5,1390.0,1,0.0,0.0,1390.0,GasA,3,1,SBrkr,1701.0,0.0,0.0,1701.0,1,0,2,0,3,1,3,6,6,2,3,3,1975,1,2,611.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2007,WD ,171000.0,40,1,1,0,1,9,12,9,3,6,0.0,0,5,1390.0
2836,908227030,50,RL,62.0,8707.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1093.0,1093.0,GasA,3,0,FuseF,1093.0,576.0,0.0,1669.0,0,0,1,1,4,1,3,9,6,0,0,2,1924,3,1,288.0,2,3,Y,0.0,0.0,56.0,0.0,0.0,0.0,0,0,0,0.0,5,2006,WD ,107000.0,71,1,1,0,1,9,9,6,3,0,0.0,1,1,0.0
1955,535403030,20,RL,66.0,8300.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,3,3,CBlock,3,3,2,3,952.0,1,0.0,0.0,952.0,GasA,4,1,SBrkr,952.0,0.0,0.0,952.0,1,0,1,0,3,1,3,5,8,0,0,2,1968,3,1,288.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,WD ,128500.0,53,2,0,0,1,9,9,9,3,0,0.0,0,3,952.0
1926,535179120,20,RL,72.0,9770.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,512.0,1,0.0,410.0,922.0,GasA,3,1,FuseA,922.0,0.0,0.0,922.0,1,0,1,0,2,1,3,5,8,0,0,2,1957,3,1,308.0,3,3,Y,0.0,34.0,0.0,0.0,0.0,0.0,0,3,0,0.0,4,2007,WD ,116000.0,64,1,0,0,1,9,9,9,3,0,0.0,0,3,512.0
2924,923250060,20,RL,80.0,17400.0,Pave,0,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,5,936.0,1,0.0,190.0,1126.0,GasA,2,1,SBrkr,1126.0,0.0,0.0,1126.0,1,0,2,0,3,1,3,5,8,1,4,2,1977,2,2,484.0,3,3,P,295.0,41.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2006,WD ,160000.0,44,1,0,0,1,9,9,9,3,4,0.0,0,5,936.0
1003,527145090,120,RL,39.0,5070.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1280.0,1280.0,GasA,5,1,SBrkr,1280.0,0.0,0.0,1280.0,0,0,2,0,2,1,4,5,8,0,0,2,1992,2,2,506.0,3,3,Y,0.0,82.0,0.0,0.0,144.0,0.0,0,0,0,0.0,8,2008,WD ,180000.0,29,4,0,0,1,12,12,9,4,0,0.0,0,1,0.0
1667,527404050,20,RL,66.0,7920.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,CBlock,3,3,1,5,81.0,6,619.0,214.0,914.0,GasA,5,1,SBrkr,914.0,0.0,0.0,914.0,0,0,1,0,3,1,5,5,8,0,0,2,1970,2,1,368.0,3,4,Y,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,2007,WD ,133000.0,19,1,0,0,1,9,9,12,5,0,0.0,0,30,700.0
2905,923202025,90,RM,78.0,7020.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,3,4,PConc,4,3,4,6,1243.0,1,0.0,45.0,1288.0,GasA,4,1,SBrkr,1368.0,0.0,0.0,1368.0,2,0,2,0,2,2,3,8,8,0,0,2,1997,1,4,784.0,3,3,Y,0.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2006,WD ,215000.0,24,3,0,0,1,12,12,9,6,0,0.0,0,6,1243.0
921,909276110,70,RL,68.0,7500.0,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,547.0,1,0.0,224.0,771.0,GasA,2,1,SBrkr,753.0,741.0,0.0,1494.0,0,0,1,0,3,1,4,7,8,2,4,2,1942,3,1,213.0,3,3,P,0.0,0.0,0.0,0.0,224.0,0.0,0,0,0,0.0,11,2009,WD ,177500.0,71,3,0,0,1,9,9,9,4,8,0.0,0,4,547.0
1780,528431030,20,RL,76.0,10612.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4,3,2,6,28.0,1,0.0,1496.0,1524.0,GasA,4,1,SBrkr,1534.0,0.0,0.0,1534.0,0,0,2,0,3,1,4,7,8,1,4,2,2006,1,2,484.0,3,3,Y,168.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2007,WD ,215000.0,15,4,0,0,1,12,12,9,4,4,0.0,0,6,28.0
746,903234220,50,RM,51.0,6120.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,2,273.0,1,0.0,679.0,952.0,GasA,3,1,FuseA,994.0,588.0,0.0,1582.0,0,0,2,0,3,1,3,6,8,1,4,6,1938,3,1,250.0,2,3,Y,189.0,0.0,34.0,150.0,0.0,0.0,0,0,0,0.0,2,2009,WD ,150000.0,71,2,0,0,1,9,6,6,3,4,0.0,0,2,273.0
254,906402200,60,RL,90.0,12376.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,2,6,1470.0,1,0.0,203.0,1673.0,GasA,4,1,SBrkr,1699.0,1523.0,0.0,3222.0,1,0,3,0,5,1,4,11,8,2,3,2,1990,3,3,594.0,3,3,Y,367.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2010,WD ,320000.0,31,2,0,0,1,9,12,9,4,6,0.0,0,6,1470.0
606,534400050,20,RL,100.0,10004.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,3,3,1,3,196.0,4,345.0,975.0,1516.0,GasA,3,1,SBrkr,1516.0,0.0,0.0,1516.0,0,0,1,1,3,1,3,6,8,0,0,2,1964,2,2,472.0,3,3,Y,0.0,0.0,0.0,0.0,152.0,0.0,0,0,0,0.0,2,2009,WD ,167000.0,57,2,0,0,1,9,9,9,3,0,0.0,1,12,541.0
2703,904301410,30,RL,55.0,8250.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,0,SBrkr,1032.0,0.0,0.0,1032.0,0,0,1,0,2,1,3,6,8,1,3,6,1939,3,1,260.0,3,3,Y,0.0,0.0,121.0,0.0,0.0,0.0,0,0,0,0.0,6,2006,WD ,125000.0,71,2,0,0,1,9,0,9,3,3,0.0,0,0,0.0
1306,902207120,20,RM,103.0,12205.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,1949,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,2,1,1,0.0,1,0.0,448.0,448.0,GasA,4,1,SBrkr,1588.0,0.0,0.0,1588.0,0,0,2,0,5,1,3,6,3,0,0,0,1980,0,0,0.0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,12,2008,WD ,65000.0,29,1,0,0,0,9,4,0,3,0,0.0,0,1,0.0
2102,906380010,20,RL,103.0,11175.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1316.0,1316.0,GasA,5,1,SBrkr,1316.0,0.0,0.0,1316.0,0,0,2,0,3,1,4,6,8,1,4,2,2007,1,2,440.0,3,3,Y,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,2007,New,200141.0,14,3,0,0,1,12,12,9,4,4,0.0,0,1,0.0
1784,528435010,20,RL,85.0,9965.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1528.0,1528.0,GasA,5,1,SBrkr,1528.0,0.0,0.0,1528.0,0,0,3,2,3,1,4,6,8,1,3,2,2007,3,2,480.0,3,3,Y,0.0,228.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9,2007,New,235876.0,14,3,1,0,1,12,12,9,4,3,0.0,6,1,0.0
941,910204050,70,RM,50.0,8660.0,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,760.0,760.0,GasA,5,0,SBrkr,928.0,928.0,312.0,2168.0,0,0,2,0,5,1,4,11,8,0,0,6,1998,3,2,576.0,3,3,Y,467.0,160.0,78.0,0.0,0.0,0.0,0,0,0,0.0,12,2009,WD ,123000.0,28,2,0,0,1,9,9,9,4,0,0.0,0,1,0.0
2699,904100030,50,RL,82.0,12375.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,3,2,CBlock,3,3,1,4,329.0,1,0.0,477.0,806.0,GasA,3,1,SBrkr,1081.0,341.0,0.0,1422.0,1,0,1,0,3,1,3,7,8,1,3,6,1951,3,1,288.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,6,2006,WD ,137500.0,70,1,1,0,1,6,9,9,3,3,0.0,0,4,329.0
2127,907135180,20,RL,60.0,8070.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,588.0,1,0.0,402.0,990.0,GasA,5,1,SBrkr,990.0,0.0,0.0,990.0,1,0,1,0,3,1,3,5,8,0,0,0,1980,0,0,0.0,0,0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,WD ,123600.0,26,1,0,0,0,9,12,0,3,0,0.0,0,6,588.0
2607,535401140,20,RL,84.0,8658.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,3,3,1,3,643.0,1,0.0,445.0,1088.0,GasA,5,1,SBrkr,1324.0,0.0,0.0,1324.0,0,0,2,0,3,1,3,6,8,1,3,2,1965,2,2,440.0,3,3,Y,0.0,138.0,0.0,0.0,0.0,0.0,0,3,0,0.0,12,2006,WD ,160000.0,56,2,0,0,1,9,9,9,3,3,0.0,0,3,643.0
1754,528275035,60,RL,68.0,8063.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,5,1,SBrkr,948.0,742.0,0.0,1690.0,0,0,2,1,3,1,3,7,8,1,3,2,2000,2,2,463.0,3,3,Y,100.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2007,WD ,181000.0,21,2,0,0,1,9,12,9,3,3,0.0,2,1,0.0
1367,903475020,20,RM,49.0,8235.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,180.0,3,645.0,0.0,825.0,GasA,3,1,SBrkr,825.0,0.0,0.0,825.0,1,0,1,0,2,1,3,4,8,0,0,6,1963,2,2,720.0,3,3,Y,140.0,50.0,0.0,0.0,0.0,0.0,0,2,0,0.0,6,2008,WD ,125000.0,26,3,1,0,1,12,9,9,3,0,0.0,0,6,825.0
580,534125080,60,RL,78.0,11700.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,298.0,1,0.0,429.0,727.0,GasA,5,1,SBrkr,829.0,727.0,0.0,1556.0,0,0,1,1,4,1,3,8,8,0,0,2,1968,3,2,441.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2009,WD ,154000.0,53,2,1,0,1,9,9,9,3,0,0.0,1,3,298.0
341,924152030,60,RL,74.0,12961.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,2,6,944.0,1,0.0,208.0,1152.0,GasA,5,1,SBrkr,1152.0,645.0,0.0,1797.0,1,0,2,1,3,1,4,7,8,1,2,2,1993,1,2,616.0,3,3,Y,162.0,312.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2010,WD ,231000.0,27,4,0,0,1,16,12,9,4,2,0.0,2,6,944.0
26,527403020,20,RL,65.0,8450.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,775.0,1,0.0,281.0,1056.0,GasA,5,1,SBrkr,1056.0,0.0,0.0,1056.0,1,0,1,0,3,1,3,6,8,1,2,2,1968,3,1,304.0,3,3,Y,0.0,85.0,184.0,0.0,0.0,0.0,0,0,0,0.0,7,2010,WD ,142000.0,53,2,0,0,1,9,9,9,3,2,0.0,0,4,775.0
2667,902400110,75,RM,90.0,22950.0,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,2,1,0.0,1,0.0,1107.0,1107.0,GasA,5,1,SBrkr,1518.0,1518.0,572.0,3608.0,0,0,2,1,4,1,5,12,8,2,3,6,1993,3,3,840.0,5,3,Y,0.0,260.0,0.0,0.0,410.0,0.0,0,1,0,0.0,6,2006,WD ,475000.0,28,4,1,0,1,16,9,15,5,6,0.0,2,1,0.0
2884,911370430,120,RM,41.0,5748.0,Pave,0,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,4,3,PConc,5,3,4,6,1573.0,1,0.0,0.0,1573.0,GasA,5,1,SBrkr,1778.0,0.0,0.0,1778.0,2,0,2,0,2,1,5,5,8,1,4,2,2005,1,2,495.0,3,3,Y,123.0,53.0,0.0,0.0,153.0,0.0,0,0,0,0.0,2,2006,New,375000.0,15,4,0,0,1,12,15,9,5,4,0.0,0,6,1573.0
28,527425090,20,RL,70.0,10500.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,432.0,1,0.0,432.0,864.0,GasA,3,1,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,3,5,8,1,1,0,1980,0,0,0.0,0,0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2010,ConLI,115000.0,50,1,0,0,0,9,9,0,3,1,0.0,0,5,432.0
531,528488100,20,FV,62.0,7500.0,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,410.0,1,0.0,811.0,1221.0,GasA,5,1,SBrkr,1221.0,0.0,0.0,1221.0,1,0,2,0,2,1,4,6,8,0,0,2,2004,2,2,400.0,3,3,Y,0.0,113.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,2009,WD ,185000.0,16,3,0,0,1,12,12,9,4,0,0.0,0,6,410.0
2189,908228010,40,RL,62.0,10042.0,Pave,0,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,144.0,5,278.0,238.0,660.0,GasA,3,1,SBrkr,740.0,125.0,0.0,865.0,1,0,1,0,2,1,3,4,8,1,4,6,1920,3,1,216.0,3,3,Y,0.0,0.0,84.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,WD ,108500.0,26,3,0,0,1,9,9,9,3,4,0.0,0,10,422.0
2508,533212110,160,FV,24.0,2544.0,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,520.0,623.0,80.0,1223.0,0,0,2,1,2,1,4,4,8,0,0,6,2005,2,2,480.0,3,3,Y,0.0,166.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2006,WD ,147400.0,16,3,0,0,1,12,12,9,4,0,0.0,2,1,0.0
573,533223030,160,FV,35.0,3768.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4,3,1,6,549.0,1,0.0,142.0,691.0,GasA,5,1,SBrkr,713.0,739.0,0.0,1452.0,1,0,2,1,3,1,4,6,8,0,0,6,1999,3,2,506.0,3,3,Y,0.0,34.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9,2009,WD ,156000.0,22,3,0,0,1,12,12,9,4,0,0.0,2,6,549.0
1363,903455030,50,RM,68.0,10320.0,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,BrkTil,3,2,1,1,0.0,1,0.0,880.0,880.0,GasA,4,1,SBrkr,880.0,428.0,0.0,1308.0,0,0,2,0,2,1,3,6,8,0,0,6,1950,3,2,400.0,2,2,Y,0.0,0.0,117.0,0.0,0.0,0.0,0,0,0,0.0,4,2008,WD ,120000.0,43,1,0,0,1,6,6,4,3,0,0.0,0,1,0.0
487,528290030,80,RL,61.0,9734.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,241.0,3,113.0,30.0,384.0,GasA,5,1,SBrkr,744.0,630.0,0.0,1374.0,0,0,2,1,3,1,4,7,8,0,0,4,2004,1,2,400.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2009,WD ,167000.0,17,3,1,0,1,12,12,9,4,0,0.0,2,18,354.0
1083,528228445,120,RL,43.0,3182.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,4,1,6,16.0,1,0.0,1330.0,1346.0,GasA,5,1,SBrkr,1504.0,0.0,0.0,1504.0,0,0,2,0,2,1,4,7,8,1,4,2,2005,1,2,437.0,3,3,Y,156.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2008,WD ,191000.0,15,3,0,0,1,12,16,9,4,4,0.0,0,6,16.0
1620,527110130,80,RL,56.0,8872.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,1,SBrkr,754.0,630.0,0.0,1384.0,0,0,2,1,3,1,3,7,8,1,3,4,1997,1,2,390.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2007,WD ,161500.0,24,2,0,0,1,9,12,9,3,3,0.0,2,1,0.0
1929,535181140,20,RL,70.0,12198.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,3,3,780.0,1,0.0,424.0,1204.0,GasA,3,1,SBrkr,1411.0,0.0,0.0,1411.0,0,0,1,0,3,1,3,7,8,1,3,2,1955,2,1,310.0,3,3,Y,278.0,82.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2007,COD,130000.0,46,2,0,0,1,9,9,9,3,3,0.0,0,3,780.0
