Lot Area,Overall Qual,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Age,Location,RoadRail,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
11414.0,7,2019.0,1,3,4,28,4,1,12,12,9,4,0,0,1,0.0
13501.0,8,1636.0,2,3,4,15,4,0,12,12,9,4,4,0,6,63.0
9434.0,7,1374.0,2,3,4,16,3,0,12,12,9,4,4,2,1,0.0
3675.0,5,1072.0,1,2,3,16,1,0,9,12,9,3,0,0,6,547.0
1890.0,4,630.0,1,1,3,49,3,0,12,12,0,3,0,0,5,495.0
11029.0,6,1414.0,1,3,3,19,4,0,15,12,9,3,3,0,20,939.0
10084.0,8,1694.0,2,3,4,16,4,0,12,15,9,4,4,0,6,1369.0
9543.0,7,1690.0,2,3,4,20,3,0,12,12,9,4,0,2,1,0.0
13005.0,7,2353.0,2,4,5,41,4,0,12,12,9,5,3,2,6,692.0
2280.0,7,1055.0,2,2,3,45,3,0,9,9,9,3,0,0,20,612.0
12712.0,6,1055.0,1,2,4,15,3,1,9,12,9,4,3,0,5,968.0
10000.0,5,1144.0,1,3,3,38,2,1,9,9,9,3,3,0,4,594.0
10574.0,8,2332.0,2,4,5,17,4,0,12,15,9,5,4,2,6,856.0
9400.0,6,1824.0,2,4,3,50,2,0,9,9,0,6,0,4,1,0.0
9802.0,5,1442.0,2,3,3,14,1,0,9,12,9,3,0,2,1,0.0
13132.0,5,1784.0,1,4,3,71,1,0,9,12,4,3,0,1,1,0.0
13728.0,6,2108.0,2,4,4,35,3,0,9,9,9,4,6,0,3,626.0
6600.0,5,894.0,1,2,3,59,1,0,9,9,9,3,0,0,1,0.0
10320.0,4,1430.0,2,3,2,71,1,0,9,6,4,2,0,0,1,0.0
14006.0,7,1776.0,2,3,4,19,3,0,12,12,9,4,3,2,1,0.0
16635.0,6,1602.0,2,3,4,21,4,0,12,12,9,4,3,0,5,1246.0
8398.0,6,1650.0,2,3,3,31,3,0,9,16,9,3,0,0,4,259.0
9100.0,6,864.0,1,2,3,62,2,0,9,9,25,3,0,0,3,612.0
14171.0,7,2200.0,2,4,4,27,3,0,12,12,9,4,3,2,6,355.0
13891.0,8,1710.0,2,2,4,13,4,0,12,15,9,4,4,0,6,1400.0
12968.0,5,912.0,1,2,3,59,2,0,9,9,9,3,0,0,5,737.0
2280.0,6,1501.0,2,3,3,22,2,0,9,12,9,3,3,2,6,565.0
7000.0,6,1310.0,2,2,3,71,3,1,12,6,9,3,0,0,2,617.0
1680.0,6,987.0,1,2,3,48,2,0,9,9,9,3,0,1,4,330.0
2217.0,4,1092.0,1,3,3,51,1,0,9,9,9,3,0,1,8,546.0
11500.0,5,1680.0,2,4,3,45,2,1,9,9,9,6,0,0,1,0.0
7200.0,4,874.0,1,3,3,50,1,0,9,9,9,3,0,0,6,640.0
12366.0,3,729.0,1,2,3,71,1,1,9,0,0,3,0,0,0,0.0
10721.0,6,1252.0,1,3,4,62,3,0,12,9,9,4,0,0,1,0.0
10732.0,8,1828.0,2,3,4,14,4,0,12,12,9,4,0,2,1,0.0
10791.0,6,2495.0,2,4,4,28,2,0,9,12,9,4,3,2,6,1137.0
5122.0,6,1306.0,2,1,4,16,3,0,12,12,9,4,4,0,6,881.0
9928.0,7,1478.0,2,3,3,29,2,0,9,12,9,3,3,0,6,1239.0
7791.0,5,912.0,1,3,4,26,4,1,16,9,9,4,0,0,5,624.0
8154.0,2,540.0,1,1,3,71,1,0,9,9,4,3,0,0,4,480.0
10839.0,6,1604.0,2,3,3,23,2,0,9,12,9,3,3,2,1,0.0
9045.0,5,1536.0,2,3,4,16,2,0,12,12,9,4,0,2,1,0.0
10852.0,6,1671.0,2,3,3,21,2,1,9,12,9,3,3,2,6,786.0
8400.0,7,1611.0,2,3,4,16,3,0,12,12,9,4,0,2,1,0.0
16381.0,6,1844.0,2,3,4,52,4,0,16,9,9,4,3,0,3,1110.0
12304.0,7,1367.0,2,2,4,16,3,0,12,12,9,4,4,0,6,20.0
11584.0,7,1725.0,2,3,3,42,3,0,9,9,9,3,3,2,18,425.0
10672.0,8,2389.0,2,4,4,15,4,0,12,15,9,4,4,2,1,0.0
7230.0,7,1718.0,2,4,4,29,3,0,9,9,9,4,3,2,1,0.0
8512.0,5,1556.0,2,4,3,61,1,0,9,6,0,6,0,0,1,0.0
20781.0,7,2156.0,2,3,3,18,3,0,9,9,12,3,4,0,12,365.0
12633.0,9,1978.0,2,2,5,14,4,0,15,15,9,5,4,0,6,1640.0
8712.0,4,1178.0,1,2,3,71,2,0,9,9,9,3,0,0,1,0.0
12537.0,5,1078.0,1,3,3,13,2,0,9,9,9,3,2,1,6,734.0
9620.0,6,1285.0,2,3,4,44,3,0,9,9,9,4,2,0,5,679.0
3907.0,8,1191.0,2,2,4,32,4,0,12,12,9,4,3,0,6,76.0
9236.0,6,1494.0,2,3,4,24,3,0,12,12,9,4,0,0,6,1200.0
11600.0,4,1180.0,1,2,2,71,1,0,9,6,6,2,4,0,1,0.0
10603.0,8,1795.0,2,3,4,15,4,0,12,20,9,4,4,2,6,682.0
13350.0,5,894.0,1,3,3,47,1,0,9,9,9,3,2,0,5,762.0
9200.0,6,1042.0,2,3,3,56,2,0,9,9,9,3,0,0,6,494.0
1495.0,4,1092.0,1,3,3,51,1,0,9,9,0,3,0,1,5,384.0
15593.0,7,2287.0,2,3,3,68,3,0,12,9,9,3,3,0,4,603.0
13688.0,9,2668.0,2,3,5,17,4,0,12,15,9,5,8,2,6,1016.0
8248.0,4,1414.0,1,3,3,71,1,0,9,9,0,3,4,0,1,0.0
6000.0,6,1232.0,1,3,3,71,2,0,9,9,9,3,6,1,3,276.0
8453.0,6,1609.0,2,3,4,26,3,0,12,12,9,4,0,2,6,362.0
12444.0,8,1932.0,2,2,5,13,4,0,15,15,9,5,4,0,6,1336.0
11449.0,8,1728.0,2,3,4,14,4,0,12,12,9,4,4,0,6,1011.0
12342.0,4,861.0,1,1,3,71,1,0,9,9,9,3,0,0,4,262.0
7558.0,6,1913.0,1,3,3,71,2,0,9,9,4,3,3,1,1,0.0
10400.0,4,1200.0,1,3,3,65,1,0,9,9,9,3,8,0,6,905.0
7500.0,7,1804.0,2,3,4,22,2,0,9,9,9,4,3,2,1,0.0
